suffix;len;count;%count;der;die;das;%der;%die;%das;rev
-ytoen;5;1;0.00;0;0;1;0.00;0.00;100.00;neoty-
-illo;4;8;0.00;4;2;2;50.00;25.00;25.00;olli-
-tplot;5;1;0.00;1;0;0;100.00;0.00;0.00;tolpt-
-rpe;3;12;0.00;0;9;3;0.00;75.00;25.00;epr-
-uor;3;4;0.00;3;0;1;75.00;0.00;25.00;rou-
-rgams;5;1;0.00;1;0;0;100.00;0.00;0.00;smagr-
-ugeld;5;4;0.00;0;0;4;0.00;0.00;100.00;dlegu-
-rgamt;5;1;0.00;0;0;1;0.00;0.00;100.00;tmagr-
-uot;3;2;0.00;0;1;1;0.00;50.00;50.00;tou-
-ugele;5;2;0.00;0;1;1;0.00;50.00;50.00;elegu-
-arré;4;1;0.00;0;0;1;0.00;0.00;100.00;érra-
-luru;4;2;0.00;1;0;1;50.00;0.00;50.00;urul-
-ogiit;5;1;0.00;1;0;0;100.00;0.00;0.00;tiigo-
-rph;3;8;0.00;3;0;5;37.50;0.00;62.50;hpr-
-gatha;5;1;0.00;0;0;1;0.00;0.00;100.00;ahtag-
-ragón;5;1;0.00;0;0;1;0.00;0.00;100.00;nógar-
-liens;5;1;0.00;0;0;1;0.00;0.00;100.00;sneil-
-okuss;5;2;0.00;2;0;0;100.00;0.00;0.00;ssuko-
-nnaie;5;1;0.00;0;0;1;0.00;0.00;100.00;eiann-
-yside;5;1;0.00;0;0;1;0.00;0.00;100.00;edisy-
-tmode;5;4;0.00;0;4;0;0.00;100.00;0.00;edomt-
-uktur;5;454;0.02;0;454;0;0.00;100.00;0.00;rutku-
-toxin;5;62;0.00;0;0;62;0.00;0.00;100.00;nixot-
-lient;5;2;0.00;2;0;0;100.00;0.00;0.00;tneil-
-awaga;5;1;0.00;0;1;0;0.00;100.00;0.00;agawa-
-ümle;4;1;0.00;0;0;1;0.00;0.00;100.00;elmü-
-uktus;5;4;0.00;4;0;0;100.00;0.00;0.00;sutku-
-därme;5;1;0.00;0;0;1;0.00;0.00;100.00;emräd-
-ohill;5;1;0.00;1;0;0;100.00;0.00;0.00;lliho-
-epakt;5;1;0.00;1;0;0;100.00;0.00;0.00;tkape-
-gathe;5;1;0.00;0;1;0;0.00;100.00;0.00;ehtag-
-sbiss;5;9;0.00;9;0;0;100.00;0.00;0.00;ssibs-
-rdgas;5;4;0.00;0;0;4;0.00;0.00;100.00;sagdr-
-lota;4;1;0.00;0;1;0;0.00;100.00;0.00;atol-
-ixia;4;1;0.00;0;1;0;0.00;100.00;0.00;aixi-
-uften;5;1;0.00;0;0;1;0.00;0.00;100.00;netfu-
-illy;4;2;0.00;2;0;0;100.00;0.00;0.00;ylli-
-rpo;3;3;0.00;3;0;0;100.00;0.00;0.00;opr-
-ümli;4;3;0.00;1;0;2;33.33;0.00;66.67;ilmü-
-riase;5;1;0.00;0;1;0;0.00;100.00;0.00;esair-
-trott;5;2;0.00;2;0;0;100.00;0.00;0.00;ttort-
-lienz;5;4;0.00;0;4;0;0.00;100.00;0.00;zneil-
-degut;5;2;0.00;0;0;2;0.00;0.00;100.00;tuged-
-lote;4;8;0.00;1;7;0;12.50;87.50;0.00;etol-
-ixie;4;5;0.00;0;4;1;0.00;80.00;20.00;eixi-
-ufter;5;2;0.00;2;0;0;100.00;0.00;0.00;retfu-
-rps;3;33;0.00;3;0;30;9.09;0.00;90.91;spr-
-knien;5;2;0.00;0;0;2;0.00;0.00;100.00;neink-
-uende;5;5;0.00;0;3;2;0.00;60.00;40.00;edneu-
-rpt;3;1;0.00;0;0;1;0.00;0.00;100.00;tpr-
-ifpad;5;1;0.00;0;0;1;0.00;0.00;100.00;dapfi-
-chehe;5;3;0.00;0;3;0;0.00;100.00;0.00;ehehc-
-eomer;5;2;0.00;0;0;2;0.00;0.00;100.00;remoe-
-ffian;5;1;0.00;1;0;0;100.00;0.00;0.00;naiff-
-trotz;5;1;0.00;1;0;0;100.00;0.00;0.00;ztort-
-leece;5;1;0.00;0;0;1;0.00;0.00;100.00;eceel-
-äikum;5;1;0.00;0;0;1;0.00;0.00;100.00;mukiä-
-axsee;5;1;0.00;1;0;0;100.00;0.00;0.00;eesxa-
-nspur;5;18;0.00;0;18;0;0.00;100.00;0.00;rupsn-
-nnait;5;1;0.00;1;0;0;100.00;0.00;0.00;tiann-
-acuja;5;1;0.00;0;1;0;0.00;100.00;0.00;ajuca-
-lotl;4;1;0.00;1;0;0;100.00;0.00;0.00;ltol-
-kniet;5;1;0.00;1;0;0;100.00;0.00;0.00;teink-
-sumer;5;1;0.00;1;0;0;100.00;0.00;0.00;remus-
-genus;5;1;0.00;0;0;1;0.00;0.00;100.00;suneg-
-mbara;5;1;0.00;0;0;1;0.00;0.00;100.00;arabm-
-genut;5;1;0.00;0;1;0;0.00;100.00;0.00;tuneg-
-aaren;5;2;0.00;0;0;2;0.00;0.00;100.00;neraa-
-ixin;4;3;0.00;0;0;3;0.00;0.00;100.00;nixi-
-gode;4;6;0.00;0;6;0;0.00;100.00;0.00;edog-
-rdach;5;11;0.00;0;0;11;0.00;0.00;100.00;hcadr-
-ssgas;5;1;0.00;0;0;1;0.00;0.00;100.00;sagss-
-äuge;4;1;0.00;0;0;1;0.00;0.00;100.00;eguä-
-mbard;5;4;0.00;4;0;0;100.00;0.00;0.00;drabm-
-firis;5;1;0.00;0;1;0;0.00;100.00;0.00;sirif-
-uendo;5;3;0.00;0;0;3;0.00;0.00;100.00;odneu-
-kise;4;5;0.00;0;5;0;0.00;100.00;0.00;esik-
-ixis;4;9;0.00;0;9;0;0.00;100.00;0.00;sixi-
-lott;4;13;0.00;5;0;8;38.46;0.00;61.54;ttol-
-ixit;4;6;0.00;6;0;0;100.00;0.00;0.00;tixi-
-reden;5;5;0.00;0;0;5;0.00;0.00;100.00;neder-
-godl;4;2;0.00;0;2;0;0.00;100.00;0.00;ldog-
-chehr;5;1;0.00;0;0;1;0.00;0.00;100.00;rhehc-
-muöl;4;1;0.00;0;0;1;0.00;0.00;100.00;löum-
-kish;4;1;0.00;0;0;1;0.00;0.00;100.00;hsik-
-yulit;5;1;0.00;1;0;0;100.00;0.00;0.00;tiluy-
-reder;5;1;0.00;1;0;0;100.00;0.00;0.00;reder-
-loty;4;1;0.00;1;0;0;100.00;0.00;0.00;ytol-
-enada;5;1;0.00;0;0;1;0.00;0.00;100.00;adane-
-ganje;5;1;0.00;0;1;0;0.00;100.00;0.00;ejnag-
-esson;5;1;0.00;0;0;1;0.00;0.00;100.00;nosse-
-lotz;4;17;0.00;17;0;0;100.00;0.00;0.00;ztol-
-llum;4;32;0.00;0;0;32;0.00;0.00;100.00;mull-
-liva;4;1;0.00;0;1;0;0.00;100.00;0.00;avil-
-kism;4;1;0.00;1;0;0;100.00;0.00;0.00;msik-
-isa;3;4;0.00;1;1;2;25.00;25.00;50.00;asi-
-ripos;5;2;0.00;2;0;0;100.00;0.00;0.00;sopir-
-fice;4;2;0.00;0;0;2;0.00;0.00;100.00;ecif-
-icol;4;4;0.00;1;0;3;25.00;0.00;75.00;loci-
-llup;4;1;0.00;0;0;1;0.00;0.00;100.00;pull-
-enade;5;9;0.00;0;9;0;0.00;100.00;0.00;edane-
-isc;3;2;0.00;0;2;0;0.00;100.00;0.00;csi-
-ödhof;5;1;0.00;1;0;0;100.00;0.00;0.00;fohdö-
-gleg;4;1;0.00;0;0;1;0.00;0.00;100.00;gelg-
-hämen;5;2;0.00;0;0;2;0.00;0.00;100.00;nemäh-
-essor;5;129;0.01;128;1;0;99.22;0.78;0.00;rosse-
-icon;4;8;0.00;1;0;7;12.50;0.00;87.50;noci-
-llur;4;1;0.00;0;0;1;0.00;0.00;100.00;rull-
-hoid;4;3;0.00;0;0;3;0.00;0.00;100.00;dioh-
-ssach;5;1;0.00;0;0;1;0.00;0.00;100.00;hcass-
-live;4;3;0.00;0;3;0;0.00;100.00;0.00;evil-
-essos;5;1;0.00;1;0;0;100.00;0.00;0.00;sosse-
-nomid;5;1;0.00;0;0;1;0.00;0.00;100.00;dimon-
-ise;3;648;0.04;2;639;7;0.31;98.61;1.08;esi-
-irke;4;19;0.00;0;18;1;0.00;94.74;5.26;ekri-
-glei;4;1;0.00;0;1;0;0.00;100.00;0.00;ielg-
-sbora;5;7;0.00;0;7;0;0.00;100.00;0.00;arobs-
-honem;5;2;0.00;0;0;2;0.00;0.00;100.00;menoh-
-mbart;5;2;0.00;2;0;0;100.00;0.00;0.00;trabm-
-emaat;5;2;0.00;2;0;0;100.00;0.00;0.00;taame-
-llus;4;39;0.00;39;0;0;100.00;0.00;0.00;sull-
-nomie;5;137;0.01;0;137;0;0.00;100.00;0.00;eimon-
-xerei;5;1;0.00;0;1;0;0.00;100.00;0.00;ierex-
-honen;5;2;0.00;0;0;2;0.00;0.00;100.00;nenoh-
-sbord;5;1;0.00;1;0;0;100.00;0.00;0.00;drobs-
-kist;4;7;0.00;7;0;0;100.00;0.00;0.00;tsik-
-ish;3;11;0.00;3;0;8;27.27;0.00;72.73;hsi-
-fick;4;8;0.00;8;0;0;100.00;0.00;0.00;kcif-
-icor;4;1;0.00;1;0;0;100.00;0.00;0.00;roci-
-ssack;5;8;0.00;8;0;0;100.00;0.00;0.00;kcass-
-icot;4;2;0.00;2;0;0;100.00;0.00;0.00;toci-
-yxose;5;1;0.00;0;1;0;0.00;100.00;0.00;esoxy-
-dwehr;5;1;0.00;0;1;0;0.00;100.00;0.00;rhewd-
-honer;5;28;0.00;28;0;0;100.00;0.00;0.00;renoh-
-isk;3;18;0.00;12;4;2;66.67;22.22;11.11;ksi-
-efan;4;5;0.00;5;0;0;100.00;0.00;0.00;nafe-
-isl;3;2;0.00;0;0;2;0.00;0.00;100.00;lsi-
-oglia;5;5;0.00;0;5;0;0.00;100.00;0.00;ailgo-
-nomik;5;25;0.00;0;25;0;0.00;100.00;0.00;kimon-
-ism;3;6;0.00;6;0;0;100.00;0.00;0.00;msi-
-fta;3;2;0.00;1;1;0;50.00;50.00;0.00;atf-
-trush;5;1;0.00;0;0;1;0.00;0.00;100.00;hsurt-
-iola;4;6;0.00;0;5;1;0.00;83.33;16.67;aloi-
-gler;4;288;0.02;288;0;0;100.00;0.00;0.00;relg-
-lizid;5;4;0.00;2;0;2;50.00;0.00;50.00;dizil-
-erjob;5;1;0.00;1;0;0;100.00;0.00;0.00;bojre-
-icoy;4;1;0.00;0;0;1;0.00;0.00;100.00;yoci-
-esatz;5;37;0.00;37;0;0;100.00;0.00;0.00;ztase-
-iso;3;5;0.00;1;0;4;20.00;0.00;80.00;osi-
-fkopf;5;13;0.00;13;0;0;100.00;0.00;0.00;fpokf-
-nomin;5;10;0.00;0;10;0;0.00;100.00;0.00;nimon-
-glet;4;1;0.00;0;0;1;0.00;0.00;100.00;telg-
-xerer;5;1;0.00;1;0;0;100.00;0.00;0.00;rerex-
-oliza;5;1;0.00;0;1;0;0.00;100.00;0.00;azilo-
-nraub;5;8;0.00;8;0;0;100.00;0.00;0.00;buarn-
-ilyra;5;1;0.00;0;1;0;0.00;100.00;0.00;aryli-
-lheld;5;5;0.00;5;0;0;100.00;0.00;0.00;dlehl-
-sborn;5;1;0.00;1;0;0;100.00;0.00;0.00;nrobs-
-fguan;5;3;0.00;3;0;0;100.00;0.00;0.00;naugf-
-fte;3;64;0.00;1;63;0;1.56;98.44;0.00;etf-
-iole;4;31;0.00;0;31;0;0.00;100.00;0.00;eloi-
-hoir;4;1;0.00;0;0;1;0.00;0.00;100.00;rioh-
-irks;4;1;0.00;0;0;1;0.00;0.00;100.00;skri-
-iss;3;216;0.01;188;3;25;87.04;1.39;11.57;ssi-
-tpool;5;2;0.00;2;0;0;100.00;0.00;0.00;loopt-
-ist;3;1147;0.06;1029;116;2;89.71;10.11;0.17;tsi-
-hägge;5;1;0.00;0;1;0;0.00;100.00;0.00;eggäh-
-isu;3;1;0.00;0;0;1;0.00;0.00;100.00;usi-
-hoit;4;3;0.00;3;0;0;100.00;0.00;0.00;tioh-
-efax;4;1;0.00;0;0;1;0.00;0.00;100.00;xafe-
-jumbo;5;2;0.00;2;0;0;100.00;0.00;0.00;obmuj-
-fti;3;3;0.00;3;0;0;100.00;0.00;0.00;itf-
-gette;5;2;0.00;1;1;0;50.00;50.00;0.00;etteg-
-xol;3;4;0.00;0;0;4;0.00;0.00;100.00;lox-
-ioli;4;1;0.00;0;1;0;0.00;100.00;0.00;iloi-
-xom;3;4;0.00;0;0;4;0.00;0.00;100.00;mox-
-xon;3;46;0.00;0;0;46;0.00;0.00;100.00;nox-
-lizin;5;4;0.00;0;1;3;0.00;25.00;75.00;nizil-
-upa;3;4;0.00;3;1;0;75.00;25.00;0.00;apu-
-iegas;5;3;0.00;0;0;3;0.00;0.00;100.00;sagei-
-rfait;5;4;0.00;0;0;4;0.00;0.00;100.00;tiafr-
-jarin;5;2;0.00;0;2;0;0.00;100.00;0.00;niraj-
-fkopp;5;2;0.00;2;0;0;100.00;0.00;0.00;ppokf-
-krise;5;129;0.01;0;129;0;0.00;100.00;0.00;esirk-
-trust;5;4;0.00;4;0;0;100.00;0.00;0.00;tsurt-
-cua;3;1;0.00;0;0;1;0.00;0.00;100.00;auc-
-lhelm;5;9;0.00;9;0;0;100.00;0.00;0.00;mlehl-
-nraum;5;103;0.01;103;0;0;100.00;0.00;0.00;muarn-
-okuta;5;1;0.00;0;0;1;0.00;0.00;100.00;atuko-
-iolo;4;1;0.00;1;0;0;100.00;0.00;0.00;oloi-
-xor;3;3;0.00;2;0;1;66.67;0.00;33.33;rox-
-luse;4;48;0.00;1;47;0;2.08;97.92;0.00;esul-
-upe;3;68;0.00;3;63;2;4.41;92.65;2.94;epu-
-xos;3;2;0.00;1;0;1;50.00;0.00;50.00;sox-
-gakku;5;1;0.00;1;0;0;100.00;0.00;0.00;ukkag-
-gift;4;52;0.00;0;1;51;0.00;1.92;98.08;tfig-
-upf;3;20;0.00;20;0;0;100.00;0.00;0.00;fpu-
-lgter;5;1;0.00;1;0;0;100.00;0.00;0.00;retgl-
-ßtier;5;1;0.00;0;0;1;0.00;0.00;100.00;reitß-
-xot;3;1;0.00;1;0;0;100.00;0.00;0.00;tox-
-rgang;5;336;0.02;335;1;0;99.70;0.30;0.00;gnagr-
-abike;5;1;0.00;0;0;1;0.00;0.00;100.00;ekiba-
-oglit;5;1;0.00;1;0;0;100.00;0.00;0.00;tilgo-
-jarit;5;1;0.00;1;0;0;100.00;0.00;0.00;tiraj-
-ufweg;5;3;0.00;3;0;0;100.00;0.00;0.00;gewfu-
-lush;4;2;0.00;1;0;1;50.00;0.00;50.00;hsul-
-cue;3;2;0.00;0;1;1;0.00;50.00;50.00;euc-
-scoup;5;1;0.00;1;0;0;100.00;0.00;0.00;puocs-
-hike;4;1;0.00;1;0;0;100.00;0.00;0.00;ekih-
-nmagd;5;2;0.00;0;2;0;0.00;100.00;0.00;dgamn-
-enmal;5;4;0.00;0;0;4;0.00;0.00;100.00;lamne-
-lenat;5;3;0.00;0;0;3;0.00;0.00;100.00;tanel-
-scous;5;1;0.00;1;0;0;100.00;0.00;0.00;suocs-
-hiki;4;2;0.00;1;0;1;50.00;0.00;50.00;ikih-
-scout;5;4;0.00;4;0;0;100.00;0.00;0.00;tuocs-
-ßtuba;5;1;0.00;0;1;0;0.00;100.00;0.00;abutß-
-zdüse;5;6;0.00;0;6;0;0.00;100.00;0.00;esüdz-
-cuk;3;1;0.00;0;1;0;0.00;100.00;0.00;kuc-
-epali;5;1;0.00;0;0;1;0.00;0.00;100.00;ilape-
-hntag;5;1;0.00;1;0;0;100.00;0.00;0.00;gatnh-
-frad;4;11;0.00;1;0;10;9.09;0.00;90.91;darf-
-panne;5;55;0.00;0;55;0;0.00;100.00;0.00;ennap-
-upo;3;1;0.00;1;0;0;100.00;0.00;0.00;opu-
-lkkuh;5;1;0.00;0;1;0;0.00;100.00;0.00;hukkl-
-acina;5;1;0.00;0;1;0;0.00;100.00;0.00;anica-
-korb;4;112;0.01;112;0;0;100.00;0.00;0.00;brok-
-damid;5;1;0.00;0;0;1;0.00;0.00;100.00;dimad-
-cum;3;14;0.00;1;0;13;7.14;0.00;92.86;muc-
-aná;3;2;0.00;0;0;2;0.00;0.00;100.00;ána-
-upp;3;52;0.00;52;0;0;100.00;0.00;0.00;ppu-
-mayit;5;1;0.00;1;0;0;100.00;0.00;0.00;tiyam-
-dcard;5;2;0.00;0;2;0;0.00;100.00;0.00;dracd-
-cun;3;1;0.00;0;0;1;0.00;0.00;100.00;nuc-
-kriss;5;1;0.00;1;0;0;100.00;0.00;0.00;ssirk-
-boxan;5;1;0.00;0;0;1;0.00;0.00;100.00;naxob-
-flost;5;1;0.00;1;0;0;100.00;0.00;0.00;tsolf-
-kord;4;93;0.01;93;0;0;100.00;0.00;0.00;drok-
-anã;3;1;0.00;1;0;0;100.00;0.00;0.00;ãna-
-ups;3;2;0.00;2;0;0;100.00;0.00;0.00;spu-
-hntal;5;1;0.00;0;0;1;0.00;0.00;100.00;latnh-
-rgans;5;7;0.00;0;7;0;0.00;100.00;0.00;snagr-
-mifuß;5;1;0.00;1;0;0;100.00;0.00;0.00;ßufim-
-dpaß;4;1;0.00;1;0;0;100.00;0.00;0.00;ßapd-
-hiko;4;1;0.00;0;1;0;0.00;100.00;0.00;okih-
-luss;4;729;0.04;729;0;0;100.00;0.00;0.00;ssul-
-sauna;5;7;0.00;0;7;0;0.00;100.00;0.00;anuas-
-cup;3;6;0.00;6;0;0;100.00;0.00;0.00;puc-
-guck;4;1;0.00;1;0;0;100.00;0.00;0.00;kcug-
-lust;4;310;0.02;265;45;0;85.48;14.52;0.00;tsul-
-munda;5;1;0.00;1;0;0;100.00;0.00;0.00;adnum-
-htext;5;5;0.00;5;0;0;100.00;0.00;0.00;txeth-
-upt;3;20;0.00;2;0;18;10.00;0.00;90.00;tpu-
-zrübe;5;1;0.00;0;1;0;0.00;100.00;0.00;ebürz-
-upu;3;1;0.00;0;0;1;0.00;0.00;100.00;upu-
-eoper;5;1;0.00;0;1;0;0.00;100.00;0.00;repoe-
-acing;5;9;0.00;0;0;9;0.00;0.00;100.00;gnica-
-ifden;5;1;0.00;0;0;1;0.00;0.00;100.00;nedfi-
-cinit;5;2;0.00;2;0;0;100.00;0.00;0.00;tinic-
-cus;3;24;0.00;22;0;2;91.67;0.00;8.33;suc-
-esäge;5;2;0.00;0;2;0;0.00;100.00;0.00;egäse-
-iing;4;1;0.00;0;0;1;0.00;0.00;100.00;gnii-
-fram;4;2;0.00;0;0;2;0.00;0.00;100.00;marf-
-saune;5;13;0.00;0;13;0;0.00;100.00;0.00;enuas-
-cut;3;5;0.00;4;0;1;80.00;0.00;20.00;tuc-
-ümme;4;1;0.00;0;1;0;0.00;100.00;0.00;emmü-
-üdpol;5;3;0.00;3;0;0;100.00;0.00;0.00;lopdü-
-fran;4;2;0.00;2;0;0;100.00;0.00;0.00;narf-
-madol;5;1;0.00;0;0;1;0.00;0.00;100.00;lodam-
-upy;3;1;0.00;0;0;1;0.00;0.00;100.00;ypu-
-kniff;5;1;0.00;1;0;0;100.00;0.00;0.00;ffink-
-kork;4;3;0.00;2;0;1;66.67;0.00;33.33;krok-
-damin;5;7;0.00;4;0;3;57.14;0.00;42.86;nimad-
-korm;4;1;0.00;0;0;1;0.00;0.00;100.00;mrok-
-mwelt;5;12;0.00;0;12;0;0.00;100.00;0.00;tlewm-
-hobie;5;361;0.02;0;361;0;0.00;100.00;0.00;eiboh-
-nnsel;5;5;0.00;0;0;5;0.00;0.00;100.00;lesnn-
-ora;3;109;0.01;5;103;1;4.59;94.50;0.92;aro-
-aní;3;1;0.00;0;0;1;0.00;0.00;100.00;ína-
-korn;4;54;0.00;3;1;50;5.56;1.85;92.59;nrok-
-maske;5;110;0.01;1;108;1;0.91;98.18;0.91;eksam-
-mundi;5;2;0.00;2;0;0;100.00;0.00;0.00;idnum-
-orb;3;114;0.01;113;0;1;99.12;0.00;0.88;bro-
-fras;4;1;0.00;1;0;0;100.00;0.00;0.00;sarf-
-riate;5;2;0.00;1;1;0;50.00;50.00;0.00;etair-
-loud;4;1;0.00;0;1;0;0.00;100.00;0.00;duol-
-frat;4;3;0.00;3;0;0;100.00;0.00;0.00;tarf-
-ord;3;194;0.01;170;0;24;87.63;0.00;12.37;dro-
-oilos;5;1;0.00;1;0;0;100.00;0.00;0.00;solio-
-rzbad;5;1;0.00;0;0;1;0.00;0.00;100.00;dabzr-
-frau;4;181;0.01;0;181;0;0.00;100.00;0.00;uarf-
-regel;5;142;0.01;3;139;0;2.11;97.89;0.00;leger-
-ore;3;173;0.01;35;132;6;20.23;76.30;3.47;ero-
-hörl;4;1;0.00;1;0;0;100.00;0.00;0.00;lröh-
-ysien;5;1;0.00;0;0;1;0.00;0.00;100.00;neisy-
-dyboy;5;2;0.00;2;0;0;100.00;0.00;0.00;yobyd-
-orf;3;92;0.00;17;0;75;18.48;0.00;81.52;fro-
-damit;5;4;0.00;4;0;0;100.00;0.00;0.00;timad-
-ultyp;5;1;0.00;1;0;0;100.00;0.00;0.00;pytlu-
-erard;5;1;0.00;0;0;1;0.00;0.00;100.00;drare-
-cheid;5;56;0.00;55;1;0;98.21;1.79;0.00;diehc-
-regen;5;58;0.00;57;0;1;98.28;0.00;1.72;neger-
-risol;5;1;0.00;1;0;0;100.00;0.00;0.00;losir-
-org;3;8;0.00;3;1;4;37.50;12.50;50.00;gro-
-hörn;4;1;0.00;0;0;1;0.00;0.00;100.00;nröh-
-risom;5;1;0.00;0;0;1;0.00;0.00;100.00;mosir-
-kort;4;4;0.00;4;0;0;100.00;0.00;0.00;trok-
-gatin;5;1;0.00;0;1;0;0.00;100.00;0.00;nitag-
-brine;5;1;0.00;0;1;0;0.00;100.00;0.00;enirb-
-rison;5;3;0.00;3;0;0;100.00;0.00;0.00;nosir-
-awahl;5;1;0.00;0;1;0;0.00;100.00;0.00;lhawa-
-ori;3;73;0.00;65;2;6;89.04;2.74;8.22;iro-
-ysier;5;1;0.00;1;0;0;100.00;0.00;0.00;reisy-
-krupp;5;1;0.00;1;0;0;100.00;0.00;0.00;ppurk-
-bring;5;4;0.00;4;0;0;100.00;0.00;0.00;gnirb-
-reger;5;24;0.00;24;0;0;100.00;0.00;0.00;reger-
-ork;3;16;0.00;4;1;11;25.00;6.25;68.75;kro-
-sarog;5;1;0.00;1;0;0;100.00;0.00;0.00;goras-
-uherd;5;2;0.00;2;0;0;100.00;0.00;0.00;drehu-
-kory;4;2;0.00;1;0;1;50.00;0.00;50.00;yrok-
-rippe;5;59;0.00;0;49;10;0.00;83.05;16.95;eppir-
-orm;3;646;0.03;1;637;8;0.15;98.61;1.24;mro-
-lsa;3;3;0.00;0;2;1;0.00;66.67;33.33;asl-
-orn;3;328;0.02;161;1;166;49.09;0.30;50.61;nro-
-iuka;4;1;0.00;0;1;0;0.00;100.00;0.00;akui-
-nopia;5;1;0.00;0;1;0;0.00;100.00;0.00;aipon-
-huhn;4;198;0.01;0;0;198;0.00;0.00;100.00;nhuh-
-oro;3;6;0.00;4;0;2;66.67;0.00;33.33;oro-
-kita;4;1;0.00;1;0;0;100.00;0.00;0.00;atik-
-cheim;5;1;0.00;1;0;0;100.00;0.00;0.00;miehc-
-eemöl;5;1;0.00;0;0;1;0.00;0.00;100.00;lömee-
-gular;5;2;0.00;2;0;0;100.00;0.00;0.00;ralug-
-erarm;5;14;0.00;14;0;0;100.00;0.00;0.00;mrare-
-adisk;5;1;0.00;0;1;0;0.00;100.00;0.00;ksida-
-ifon;4;2;0.00;0;1;1;0.00;50.00;50.00;nofi-
-chein;5;251;0.01;249;0;2;99.20;0.00;0.80;niehc-
-gativ;5;10;0.00;1;0;9;10.00;0.00;90.00;vitag-
-orr;3;1;0.00;0;0;1;0.00;0.00;100.00;rro-
-eraro;5;1;0.00;1;0;0;100.00;0.00;0.00;orare-
-chtee;5;2;0.00;2;0;0;100.00;0.00;0.00;eethc-
-gulat;5;1;0.00;0;0;1;0.00;0.00;100.00;talug-
-ywood;5;5;0.00;0;0;5;0.00;0.00;100.00;doowy-
-lse;3;100;0.01;2;98;0;2.00;98.00;0.00;esl-
-kite;4;1;0.00;0;1;0;0.00;100.00;0.00;etik-
-ilpul;5;1;0.00;1;0;0;100.00;0.00;0.00;lupli-
-aysia;5;1;0.00;0;0;1;0.00;0.00;100.00;aisya-
-huhr;4;7;0.00;0;7;0;0.00;100.00;0.00;rhuh-
-nopie;5;5;0.00;0;5;0;0.00;100.00;0.00;eipon-
-saron;5;1;0.00;0;0;1;0.00;0.00;100.00;noras-
-hrie;4;5;0.00;0;5;0;0.00;100.00;0.00;eirh-
-lout;4;2;0.00;1;0;1;50.00;0.00;50.00;tuol-
-ort;3;952;0.05;704;41;207;73.95;4.31;21.74;tro-
-oru;3;1;0.00;0;0;1;0.00;0.00;100.00;uro-
-lsi;3;1;0.00;0;0;1;0.00;0.00;100.00;isl-
-rzbau;5;1;0.00;1;0;0;100.00;0.00;0.00;uabzr-
-chtei;5;1;0.00;0;0;1;0.00;0.00;100.00;iethc-
-cheis;5;4;0.00;0;0;4;0.00;0.00;100.00;siehc-
-huhu;4;6;0.00;6;0;0;100.00;0.00;0.00;uhuh-
-ayana;5;3;0.00;0;0;3;0.00;0.00;100.00;anaya-
-orv;3;1;0.00;1;0;0;100.00;0.00;0.00;vro-
-ifos;4;1;0.00;0;0;1;0.00;0.00;100.00;sofi-
-kiti;4;1;0.00;0;1;0;0.00;100.00;0.00;itik-
-erart;5;65;0.00;0;65;0;0.00;100.00;0.00;trare-
-abrik;5;119;0.01;0;119;0;0.00;100.00;0.00;kirba-
-cheit;5;20;0.00;11;0;9;55.00;0.00;45.00;tiehc-
-lsk;3;4;0.00;0;0;4;0.00;0.00;100.00;ksl-
-filla;5;1;0.00;0;1;0;0.00;100.00;0.00;allif-
-sarot;5;1;0.00;0;0;1;0.00;0.00;100.00;toras-
-fgier;5;1;0.00;0;1;0;0.00;100.00;0.00;reigf-
-chtel;5;178;0.01;21;150;7;11.80;84.27;3.93;lethc-
-ory;3;14;0.00;3;8;3;21.43;57.14;21.43;yro-
-hril;4;1;0.00;0;0;1;0.00;0.00;100.00;lirh-
-orz;3;2;0.00;2;0;0;100.00;0.00;0.00;zro-
-uherr;5;1;0.00;1;0;0;100.00;0.00;0.00;rrehu-
-adist;5;2;0.00;2;0;0;100.00;0.00;0.00;tsida-
-ita;3;34;0.00;7;26;1;20.59;76.47;2.94;ati-
-chten;5;105;0.01;2;0;103;1.90;0.00;98.10;nethc-
-abrio;5;3;0.00;0;0;3;0.00;0.00;100.00;oirba-
-goer;4;4;0.00;4;0;0;100.00;0.00;0.00;reog-
-ayang;5;1;0.00;0;0;1;0.00;0.00;100.00;gnaya-
-erary;5;1;0.00;0;0;1;0.00;0.00;100.00;yrare-
-gdhut;5;1;0.00;1;0;0;100.00;0.00;0.00;tuhdg-
-nopin;5;2;0.00;0;0;2;0.00;0.00;100.00;nipon-
-ssade;5;36;0.00;0;36;0;0.00;100.00;0.00;edass-
-hrin;4;20;0.00;1;4;15;5.00;20.00;75.00;nirh-
-puren;5;1;0.00;0;0;1;0.00;0.00;100.00;nerup-
-kito;4;2;0.00;2;0;0;100.00;0.00;0.00;otik-
-koxen;5;2;0.00;2;0;0;100.00;0.00;0.00;nexok-
-ärie;4;5;0.00;0;5;0;0.00;100.00;0.00;eirä-
-gwohn;5;1;0.00;1;0;0;100.00;0.00;0.00;nhowg-
-hrese;5;1;0.00;0;1;0;0.00;100.00;0.00;eserh-
-eias;4;1;0.00;1;0;0;100.00;0.00;0.00;saie-
-gvieh;5;2;0.00;0;0;2;0.00;0.00;100.00;heivg-
-mbass;5;1;0.00;1;0;0;100.00;0.00;0.00;ssabm-
